RegionID,SizeRank,RegionName,RegionType,StateName,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21,4/30/21,5/31/21,6/30/21,7/31/21,8/31/21,9/30/21,10/31/21,11/30/21,12/31/21,1/31/22,2/28/22,3/31/22,4/30/22,5/31/22,6/30/22,7/31/22,8/31/22,9/30/22,10/31/22,11/30/22,12/31/22,1/31/23,2/28/23,3/31/23,4/30/23,5/31/23,6/30/23,7/31/23,8/31/23,9/30/23,Average,Latitude,Longitude
395235,89,Winston,msa,NC,122500.0,126000.0,137000.0,135000.0,127000.0,123500.0,117875.0,117375.0,117500.0,115250.0,115000.0,119250.0,124500.0,130500.0,132000.0,127000.0,125500.0,121500.0,120000.0,119750.0,118750.0,125000.0,122500.0,117500.0,124000.0,129000.0,130000.0,121350.0,116850.0,121000.0,118000.0,122500.0,122000.0,103000.0,98500.0,112500.0,120000.0,122500.0,127500.0,126500.0,121500.0,120610.0,118110.0,115000.0,110500.0,104750.0,102750.0,108500.0,112500.0,117000.0,131250.0,128750.0,122000.0,121500.0,114125.0,110125.0,109000.0,109500.0,112062.5,114812.5,123250.0,128000.0,130500.0,127500.0,121000.0,120375.0,115375.0,110875.0,112875.0,111500.0,110500.0,115250.0,116000.0,122250.0,129000.0,127000.0,127000.0,124500.0,117625.0,117625.0,119000.0,115250.0,117750.0,129000.0,132500.0,135125.0,135625.0,134500.0,134000.0,128500.0,124500.0,124500.0,126000.0,128750.0,128750.0,123000.0,128500.0,141000.0,143500.0,138000.0,138500.0,139375.0,133375.0,130000.0,130000.0,130000.0,128000.0,132000.0,139000.0,144500.0,146000.0,144750.0,145750.0,144750.0,143250.0,141250.0,140250.0,140000.0,141000.0,145250.0,151000.0,156250.0,156500.0,152000.0,152000.0,152000.0,148500.0,147750.0,150750.0,147250.0,139750.0,149000.0,160000.0,163250.0,165750.0,166250.0,163250.0,159500.0,156500.0,156500.0,161500.0,155000.0,152500.0,161500.0,172500.0,177000.0,178000.0,184500.0,183500.0,182500.0,184000.0,184000.0,182500.0,177500.0,176500.0,182125.0,185625.0,190000.0,201000.0,208500.0,205500.0,205500.0,207500.0,206500.0,214000.0,213000.0,200500.0,203250.0,218250.0,232750.0,244250.0,244125.0,235125.0,227500.0,232500.0,235000.0,227750.0,215125.0,204875.0,217500.0,229000.0,234500.0,245750.0,251250.0,251750.0,250750.0,147865.1081081081,36.0998131,-80.2440518
394528,90,Deltona,msa,FL,167000.0,169450.0,164675.0,164725.0,160897.5,153347.5,149950.0,146250.0,138750.0,126500.0,128750.0,127500.0,120250.0,129975.0,137475.0,130600.0,128100.0,132500.0,127500.0,118125.0,120625.0,125000.0,115345.0,116860.5,124015.5,117500.0,116000.0,118000.0,115500.0,111000.0,113400.0,111400.0,106150.0,104025.0,100875.0,100000.0,100000.0,103950.0,106450.0,103500.0,105500.0,104500.0,101500.0,102250.0,98250.0,92500.0,91000.0,103000.0,114500.0,112875.0,110500.0,111000.0,109725.0,111350.0,116000.0,114750.0,116200.0,119900.0,115950.0,116500.0,123000.0,125000.0,129000.0,129750.0,128250.0,137500.0,137450.0,129950.0,126800.0,121800.0,125000.0,130000.0,127500.0,127000.0,131513.5,133513.5,132500.0,129500.0,126326.0,128325.5,133000.0,132000.0,130950.0,135450.0,141139.0,144639.0,144500.0,146450.0,148450.0,148000.0,145500.0,143450.0,146950.0,148500.0,147750.0,151750.0,156100.0,158600.0,162000.0,162312.5,162812.5,165000.0,167250.0,165275.0,161900.0,158875.0,157500.0,163500.0,168975.0,172875.0,177400.0,178500.0,178500.0,181500.0,181500.0,180200.0,180200.0,178000.0,178000.0,184000.0,189000.0,192250.0,194750.0,192500.0,194500.0,199500.0,196475.0,193975.0,196000.0,198450.0,202450.0,205000.0,207000.0,210500.0,213500.0,212500.0,212500.0,215000.0,208875.0,207375.0,212500.0,211500.0,210000.0,216500.0,219000.0,216000.0,223000.0,233000.0,235000.0,236450.0,239950.0,242500.0,243750.0,246250.0,248250.0,254500.0,265950.0,267200.0,270000.0,275500.0,277950.0,279950.0,280000.0,285000.0,294500.0,297000.0,305000.0,317500.0,322500.0,325250.0,332750.0,335000.0,335000.0,335000.0,331500.0,326500.0,313000.0,302500.0,307000.0,320000.0,326000.0,331000.0,334950.0,334950.0,336000.0,331000.0,178525.93243243243,28.9005446,-81.2636738
395143,91,Syracuse,msa,NY,100000.0,107475.0,117475.0,119500.0,118800.0,115300.0,110000.0,106250.0,100250.0,97875.0,98000.0,103125.0,112500.0,116000.0,120250.0,122127.5,121377.5,118000.0,114500.0,111500.0,103775.0,104275.0,108500.0,108375.0,113125.0,118125.0,117375.0,116650.0,121100.0,119950.0,121250.0,120750.0,113250.0,111875.0,107375.0,106925.0,117125.0,119950.0,119850.0,123850.0,124450.0,121700.0,113750.0,105000.0,105500.0,108500.0,108000.0,110250.0,112132.5,118382.5,124500.0,127500.0,127250.0,121100.0,114350.0,115500.0,114500.0,107500.0,103500.0,107750.0,117250.0,120000.0,124375.0,129375.0,129500.0,125950.0,124200.0,122700.0,117100.0,114000.0,111100.0,110250.0,113250.0,117000.0,123250.0,126000.0,124950.0,125950.0,121250.0,117750.0,116125.0,113625.0,111424.0,111674.0,117250.0,124690.0,127690.0,126586.0,129086.0,125000.0,119500.0,118000.0,115500.0,119250.0,115625.0,105875.0,112500.0,121750.0,126725.0,130725.0,130750.0,128000.0,126750.0,127287.5,122037.5,116950.0,112450.0,108000.0,112500.0,118500.0,126675.0,133675.0,131125.0,128625.0,129500.0,130000.0,130962.0,127462.0,124000.0,122500.0,123500.0,132500.0,143000.0,145250.0,143750.0,141950.0,135700.0,135375.0,137375.0,132375.0,131575.0,130950.0,131000.0,138500.0,149750.0,154750.0,150000.0,149000.0,148327.5,144327.5,145975.0,147475.0,146700.0,145137.5,146587.5,153650.0,155500.0,158500.0,166500.0,169500.0,165000.0,163500.0,162000.0,155500.0,150750.0,149750.0,159500.0,168500.0,169000.0,174500.0,181125.0,179125.0,177500.0,175400.0,165400.0,161000.0,161000.0,162500.0,171500.0,181500.0,190000.0,197500.0,199950.0,195450.0,192750.0,192250.0,187500.0,178250.0,165750.0,169975.0,189975.0,197500.0,203000.0,214000.0,225500.0,229500.0,134074.5891891892,43.0481221,-76.1474244
395006,92,Provo,msa,UT,224950.0,223707.5,219578.5,213153.0,207495.0,207663.0,210500.0,215450.0,210385.0,214407.0,231472.0,224335.0,210346.5,212976.0,206964.5,201000.0,204401.5,203027.0,197978.5,198517.5,204383.5,207885.5,201684.5,194621.0,190552.0,190900.0,196950.0,200000.0,197875.0,192121.0,186746.0,184665.5,186238.5,185494.5,181674.0,179377.0,176625.0,176450.0,175450.0,173500.0,178000.0,180975.0,176475.0,171000.0,170500.0,168400.0,171421.5,176521.5,182500.0,185557.5,182057.5,187998.0,194348.5,195350.0,191500.0,188500.0,189500.0,193578.5,193578.5,194000.0,195950.0,204275.0,210575.0,212750.0,214250.0,212370.0,208885.5,206265.5,204950.0,202925.0,206753.5,209757.0,213478.5,214750.0,222250.0,234950.0,232825.0,220875.0,218000.0,227000.0,232000.0,221500.0,219450.0,225400.0,227950.0,234214.0,241203.0,243815.5,242741.5,243481.5,242016.5,243950.0,241500.0,238355.5,246856.0,246000.0,247450.0,258450.0,259000.0,259841.0,266424.5,263676.5,256593.0,254500.0,255500.0,259439.0,261681.5,266073.0,271307.0,273163.5,274687.5,276394.0,277894.0,276500.0,278625.0,282508.0,276508.0,277375.0,293516.5,295258.0,295632.5,308641.0,310435.0,309652.5,316087.0,312369.5,309603.0,313415.0,316125.5,314813.5,310000.0,315000.0,321459.5,332802.5,338843.0,332292.5,333123.5,337831.0,340610.0,338610.0,335843.5,333343.5,335000.0,347450.0,353665.0,349036.0,364071.0,378750.0,380145.0,388384.0,390739.0,391403.5,394139.5,392979.0,393802.0,412532.5,431473.5,443000.0,455833.5,462833.5,465000.0,472500.0,477450.0,477450.0,483000.0,488000.0,494852.5,503991.0,513393.0,522825.5,523571.0,520833.0,517383.5,510275.0,497474.5,485269.5,492576.0,493556.5,488880.5,490174.5,488793.5,494601.0,499576.0,501163.5,503471.5,510445.5,286774.1783783784,40.2337289,-111.6587085
395160,93,Toledo,msa,OH,100500.0,107950.0,106700.0,104050.0,109750.0,105700.0,90750.0,82750.0,77325.0,73525.0,69700.0,68250.0,77125.0,88050.0,90425.0,89475.0,92475.0,91950.0,89450.0,89450.0,83450.0,79000.0,78100.0,73050.0,80950.0,93500.0,96500.0,91500.0,85250.0,79249.0,76499.0,77500.0,77475.0,79975.0,73050.0,67800.0,74700.0,81425.0,88475.0,87000.0,87500.0,90000.0,83580.0,74455.0,71375.0,70650.0,70650.0,80250.0,79250.0,82785.0,90735.0,90200.0,88900.0,89900.0,92250.0,86312.5,78812.5,77500.0,75000.0,75000.0,79033.0,86033.0,95500.0,97050.0,100050.0,92000.0,81725.0,87600.0,90325.0,81200.0,69750.0,72500.0,82000.0,92000.0,98500.0,102000.0,105000.0,105700.0,101950.0,90600.0,84600.0,82750.0,83150.0,89150.0,95000.0,99000.0,104075.0,109825.0,103750.0,98000.0,98725.0,98200.0,98975.0,91025.0,86475.0,97400.0,104700.0,108500.0,111250.0,112500.0,109000.0,105500.0,104000.0,100250.0,97125.0,97375.0,93000.0,91000.0,104250.0,113750.0,118000.0,119500.0,115750.0,110175.0,111675.0,109500.0,102083.5,98583.5,100750.0,105000.0,109950.0,117450.0,122500.0,126750.0,123750.0,119500.0,117450.0,110700.0,105250.0,104500.0,108125.0,115000.0,117875.0,120950.0,125950.0,124500.0,123450.0,124950.0,123000.0,125000.0,123625.0,110075.0,106950.0,119750.0,127500.0,132250.0,133000.0,130750.0,131250.0,131250.0,134125.0,132825.0,129200.0,127250.0,124000.0,128250.0,138500.0,141250.0,140000.0,141500.0,141475.0,139975.0,137000.0,134668.5,134518.5,125600.0,124750.0,132250.0,135150.0,141400.0,148000.0,155500.0,160000.0,155000.0,150000.0,144950.0,124450.0,118000.0,128100.0,129600.0,134800.0,143350.0,161050.0,167500.0,163375.0,165375.0,105318.77297297298,41.6529143,-83.5378173
395224,94,Wichita,msa,KS,118005.0,123595.0,128520.0,131106.0,131049.5,127276.0,124802.0,125672.5,121600.0,121001.5,122522.0,118687.5,120200.0,125132.5,128779.0,129846.5,127900.5,123966.5,117415.5,115533.5,114248.0,119402.5,124809.5,124350.0,126139.0,130510.0,131304.5,126488.0,126015.5,129833.5,127867.5,126225.0,127832.5,125540.0,122899.0,120832.5,125408.5,129493.0,130615.5,131481.0,129829.5,131129.5,131284.5,125993.5,125752.5,124793.5,127500.0,129950.0,126575.0,131125.0,134482.5,135568.5,135163.5,133342.5,130496.0,130981.5,130251.0,122500.0,121733.5,127419.0,128990.0,132265.5,139735.0,138774.0,132750.0,127750.0,122000.0,122500.0,122778.0,120228.0,122450.0,125500.0,124228.0,128759.0,134780.5,134459.0,132209.0,129359.0,132730.5,132622.0,131262.5,132363.0,135970.5,135970.5,135052.5,140567.5,140815.5,140570.0,140120.0,135193.0,131044.0,132066.0,133330.0,133416.5,129872.5,129070.5,133500.0,139467.0,144985.5,144794.0,143150.5,143875.0,143173.5,139373.5,141075.0,140249.5,137824.5,133711.0,134261.0,145094.5,150844.5,148792.0,149887.0,148345.0,141779.0,143529.0,142700.0,137450.0,138000.0,137475.0,141725.0,152095.0,155228.5,153332.0,152898.5,152450.0,147826.5,148826.5,152114.0,151302.0,149313.0,150375.0,151724.5,155623.0,165723.5,173075.0,168250.0,160000.0,159200.0,164900.0,165450.0,156750.0,158659.5,164909.5,170037.0,172537.0,176304.5,184353.5,183049.0,180981.0,183585.0,181709.5,180605.5,177700.0,171750.5,176425.5,180875.0,187500.0,197500.0,205293.0,205287.0,196212.0,193968.0,200250.0,200465.0,190840.0,185375.0,190125.0,194972.0,205797.0,223450.0,232636.0,227636.0,215540.5,218040.5,215673.0,212152.5,208618.5,199638.5,208500.0,212750.0,223409.5,243529.0,247786.5,242917.0,227127.0,150277.36486486485,37.6922361,-97.3375448
394549,95,Durham,msa,NC,175250.0,171250.0,183750.0,178000.0,173750.0,172375.0,173000.0,170375.0,152000.0,159000.0,167500.0,170000.0,174000.0,175000.0,182500.0,181500.0,181500.0,176250.0,167750.0,162000.0,163000.0,168500.0,165000.0,173000.0,179500.0,175625.0,180625.0,188000.0,194500.0,178000.0,166000.0,172500.0,174750.0,171000.0,160750.0,166950.0,180200.0,181750.0,184250.0,186000.0,176250.0,167750.0,157775.0,151525.0,155500.0,154000.0,160000.0,167500.0,167000.0,175500.0,187125.0,188537.5,179412.5,173500.0,171000.0,164500.0,156000.0,155000.0,158000.0,169500.0,179000.0,186500.0,195000.0,190000.0,184000.0,172625.0,164625.0,165500.0,168500.0,174150.0,170150.0,170250.0,180250.0,190000.0,193250.0,189250.0,188500.0,180000.0,174000.0,184000.0,180500.0,176250.0,177625.0,183375.0,195000.0,198500.0,205500.0,203125.0,195625.0,191500.0,186000.0,185000.0,187500.0,184500.0,177000.0,186625.0,196625.0,203750.0,213750.0,217500.0,212500.0,197500.0,195000.0,197125.0,197125.0,186500.0,182500.0,199000.0,216000.0,225500.0,228000.0,232500.0,229500.0,219750.0,217250.0,218500.0,214250.0,217250.0,226500.0,237500.0,242750.0,240250.0,242500.0,247500.0,244000.0,229000.0,223250.0,230750.0,237450.0,230200.0,222750.0,236752.0,254252.0,257500.0,262250.0,264250.0,258000.0,253500.0,249500.0,247500.0,249250.0,245500.0,241750.0,262500.0,277500.0,272500.0,274750.0,282250.0,285500.0,284000.0,281000.0,280000.0,280000.0,274000.0,273250.0,291750.0,312500.0,327500.0,347500.0,357500.0,347625.0,342875.0,345250.0,351000.0,359000.0,353000.0,347500.0,357500.0,380000.0,401125.0,403625.0,405000.0,393375.0,373375.0,367500.0,367500.0,360000.0,345000.0,346125.0,361125.0,377500.0,395500.0,415500.0,412500.0,404000.0,398000.0,227547.18378378378,35.996653,-78.9018053
394352,96,Augusta,msa,GA,116250.0,121250.0,124950.0,124950.0,124500.0,116750.0,110100.0,102650.0,96925.0,106625.0,106450.0,105700.0,116200.0,117450.0,123500.0,121000.0,107500.0,101200.0,100950.0,102250.0,99850.0,97225.0,99375.0,110500.0,114000.0,109450.0,112075.0,115625.0,115500.0,122500.0,112500.0,100357.5,98207.5,90100.0,89000.0,96250.0,101500.0,110000.0,115750.0,109450.0,100550.0,96850.0,98250.0,90750.0,83950.0,94900.0,99250.0,96050.0,99500.0,108000.0,118750.0,116250.0,109200.0,102600.0,94400.0,94750.0,99000.0,93000.0,98500.0,104500.0,102500.0,110000.0,117500.0,126725.0,122675.0,109950.0,106000.0,96950.0,94450.0,102435.0,109435.0,111450.0,113950.0,122757.5,126257.5,122000.0,116000.0,112410.5,112335.5,111375.0,109950.0,109125.0,112500.0,118875.0,120975.0,127975.0,136500.0,139500.0,137950.0,128700.0,117800.0,111550.0,112500.0,122000.0,129450.0,131300.0,129600.0,130750.0,142500.0,148975.0,146475.0,140125.0,134600.0,132475.0,130500.0,129950.0,129450.0,135750.0,141809.0,140509.0,144950.0,150000.0,145950.0,142200.0,140250.0,136500.0,137500.0,137500.0,141475.0,144475.0,148000.0,155000.0,159500.0,162239.5,155239.5,163500.0,168000.0,154450.0,150450.0,151270.0,146995.0,151175.0,157450.0,156500.0,166450.0,172700.0,170250.0,164000.0,156500.0,162500.0,165750.0,159250.0,158500.0,164250.0,172500.0,172750.0,176250.0,184450.0,182650.0,184950.0,185000.0,181000.0,180950.0,175950.0,175352.0,187302.0,194200.0,202600.0,214300.0,218450.0,215050.0,212000.0,212450.0,208050.0,211050.0,205000.0,197000.0,203500.0,208500.0,220000.0,234950.0,239950.0,234500.0,229450.0,227325.0,224875.0,219750.0,212250.0,214682.5,217832.5,221850.0,238700.0,244975.0,237475.0,232500.0,227500.0,142469.87567567566,33.4709714,-81.9748429
394957,97,Palm Bay,msa,FL,153500.0,152500.0,157000.0,157000.0,152500.0,145000.0,140000.0,128750.0,116250.0,120000.0,122000.0,119500.0,120500.0,123000.0,123000.0,120500.0,120000.0,117750.0,117750.0,122000.0,118500.0,118000.0,117350.0,110350.0,109500.0,109250.0,110500.0,105000.0,94750.0,90000.0,92000.0,99750.0,101750.0,99950.0,92450.0,87750.0,96150.0,105900.0,111000.0,108750.0,103324.0,100274.0,102450.0,100200.0,94950.0,95000.0,96500.0,101682.5,104682.5,101250.0,107200.0,114950.0,114500.0,110000.0,112500.0,115775.0,108275.0,105000.0,107450.0,109950.0,114500.0,117900.0,120900.0,120500.0,117500.0,115500.0,113500.0,121000.0,121500.0,115500.0,114000.0,117500.0,118500.0,119625.0,127100.0,132425.0,138075.0,133125.0,127350.0,127350.0,126950.0,129450.0,132500.0,135550.0,138050.0,145000.0,149950.0,148450.0,146000.0,147000.0,150125.0,148625.0,147950.0,147400.0,144950.0,149000.0,154000.0,157500.0,165000.0,170000.0,169950.0,172450.0,172500.0,167500.0,167475.0,166225.0,166250.0,170000.0,170000.0,177250.0,182950.0,184700.0,189000.0,187950.0,180450.0,180000.0,187450.0,189900.0,189950.0,192500.0,197500.0,196000.0,200950.0,204950.0,201000.0,198000.0,197000.0,200000.0,197500.0,197500.0,196500.0,196500.0,206000.0,213500.0,217500.0,215500.0,210500.0,212500.0,211500.0,213950.0,220950.0,211750.0,212000.0,224975.0,228725.0,225000.0,230000.0,237450.0,242450.0,244975.0,245867.5,253392.5,252500.0,247500.0,244000.0,246900.0,259900.0,269500.0,275000.0,284500.0,289500.0,289950.0,296925.0,296975.0,295000.0,299500.0,299450.0,305950.0,321000.0,332500.0,332500.0,330000.0,334552.5,332052.5,330000.0,324975.0,314975.0,312500.0,315850.0,320350.0,331000.0,341500.0,337500.0,337450.0,344950.0,337500.0,177496.77297297298,27.9946969,-80.6366144
394711,98,Jackson,msa,MS,127122.0,131153.0,135031.0,138285.5,139785.5,132250.0,127695.0,127510.0,125065.0,115254.5,114754.5,128500.0,132750.0,135500.0,141000.0,142750.0,139156.5,133156.5,130750.0,131750.0,127250.0,124375.0,122625.0,126500.0,132250.0,136220.0,138970.0,134500.0,133117.0,136521.0,138737.0,135712.0,131354.0,129168.5,130193.5,130975.0,133725.0,133750.0,134115.0,137393.0,138144.5,137633.5,136767.0,133250.0,128250.0,128359.0,131734.0,137375.0,140000.0,142000.0,144000.0,151108.0,154087.0,145121.0,137592.0,134950.0,134031.0,133531.0,137000.0,142500.0,145000.0,149600.0,150550.0,149450.0,151000.0,147500.0,140000.0,144500.0,152500.0,141494.0,138217.5,138223.5,137250.0,150750.0,157450.0,156900.0,155450.0,155820.5,155298.5,149478.0,149368.5,147834.0,144215.0,150465.0,156215.0,162000.0,168125.0,166625.0,159000.0,157250.0,161955.5,160128.5,157673.0,156250.0,152021.0,151836.5,157048.0,162232.5,168625.0,172209.5,167334.5,161250.0,159524.0,157023.5,156150.5,150488.0,148087.5,156824.0,162574.0,166500.0,168500.0,170000.0,173500.0,172000.0,167111.5,162262.0,157900.0,158875.0,158075.0,158450.0,165826.5,171835.5,180259.0,182425.0,177833.0,174488.5,178330.5,180250.0,171792.0,166792.0,165200.0,167800.0,174994.5,180619.5,186896.5,184671.5,182750.0,183496.5,178898.0,178401.5,177475.0,171475.0,176500.0,191000.0,199524.0,200523.5,203611.0,215361.0,213158.5,207908.5,211000.0,215661.0,214611.0,211389.0,213939.0,213000.0,213000.0,220000.0,227500.0,226000.0,226200.0,225700.0,220949.0,222949.0,225000.0,227500.0,231550.0,234050.0,241500.0,252500.0,253500.0,250000.0,245000.0,240000.0,238675.0,228675.0,220000.0,213500.0,218500.0,226950.0,229450.0,240000.0,245000.0,242575.0,234575.0,225375.0,167528.5891891892,32.2998686,-90.1830408
394666,99,Harrisburg,msa,PA,147450.0,152000.0,155100.0,158600.0,160000.0,155000.0,149950.0,144450.0,139500.0,143000.0,143750.0,148500.0,153750.0,151500.0,154500.0,156500.0,154950.0,151715.0,148215.0,146450.0,144000.0,145875.0,146125.0,146250.0,149750.0,151100.0,155600.0,157250.0,157000.0,155500.0,150250.0,146750.0,144950.0,143450.0,142975.0,144225.0,144750.0,149350.0,154300.0,153200.0,148250.0,143925.0,146375.0,143450.0,141000.0,140000.0,137500.0,141125.0,148625.0,152450.0,154950.0,157000.0,151475.0,151075.0,147600.0,143250.0,141000.0,140250.0,136500.0,137500.0,148950.0,153950.0,156000.0,158000.0,154500.0,145000.0,145000.0,144625.0,142125.0,140000.0,137950.0,145400.0,149450.0,149225.0,154725.0,159625.0,156875.0,151000.0,146250.0,152475.0,154925.0,144950.0,141700.0,146150.0,154400.0,162300.0,164850.0,161375.0,158075.0,156700.0,154950.0,149950.0,144750.0,144700.0,144900.0,146025.0,148524.5,157450.0,164950.0,166150.0,163650.0,159950.0,158000.0,154500.0,154000.0,149950.0,143950.0,144000.0,153500.0,158500.0,163500.0,170250.0,169250.0,167500.0,163500.0,163500.0,165000.0,162000.0,153750.0,154200.0,166900.0,167000.0,169050.0,177000.0,172000.0,164750.0,164250.0,164000.0,163000.0,164000.0,159000.0,158725.0,165225.0,171500.0,178700.0,181150.0,178400.0,175900.0,175950.0,175975.0,176425.0,172700.0,166250.0,168305.0,180805.0,185930.5,185930.5,194500.0,197000.0,190625.0,185625.0,187800.0,189425.0,184125.0,174950.0,177450.0,188000.0,197500.0,204500.0,211500.0,216500.0,207950.0,205450.0,207450.0,201950.0,194500.0,191275.0,196275.5,207500.0,225000.0,232500.0,230000.0,230000.0,230500.0,225500.0,222500.0,222500.0,210000.0,202500.0,207500.0,215000.0,232000.0,243612.5,241612.5,250000.0,250000.0,166465.54594594595,40.2663107,-76.8861122
395113,100,Spokane,msa,WA,162900.0,171675.0,179750.0,179830.0,176330.0,166250.0,158750.0,164250.0,163750.0,162000.0,164500.0,167000.0,166000.0,163250.0,164750.0,167500.0,169000.0,163250.0,158625.0,154325.0,153900.0,152590.0,152891.5,159391.5,156280.0,156280.0,161905.0,164265.0,167612.5,157752.5,149640.0,154640.0,155230.0,150230.0,147030.0,149030.0,149035.0,147010.0,152497.5,162522.5,155280.0,149584.5,149514.0,140185.0,141766.5,144026.5,140015.0,150280.0,150740.0,148100.0,155140.0,157775.0,158135.0,158140.0,156255.0,153755.0,157780.0,152530.0,142530.0,148780.0,157780.0,161030.0,164530.0,165185.0,161295.0,161390.0,157590.0,149340.0,150390.0,148500.0,146000.0,147850.0,155691.0,160341.0,163500.0,168000.0,167250.0,167137.5,165887.5,159475.0,151475.0,149000.0,157000.0,164500.0,166000.0,172000.0,180500.0,182587.5,177587.5,172500.0,173750.0,170000.0,162750.0,166000.0,167500.0,171375.0,180875.0,187500.0,190500.0,193000.0,192075.0,188075.0,183450.0,179850.0,181900.0,182000.0,174975.0,175225.5,186875.0,196625.0,205000.0,210000.0,211500.0,211000.0,203500.0,197450.0,204230.0,214505.0,208725.0,208195.0,218725.5,223505.0,232475.0,235000.0,232750.0,229750.0,225000.0,227109.5,222109.5,224950.0,226950.0,229500.0,237500.0,242500.0,255000.0,264250.0,263750.0,257000.0,252500.0,251450.0,248950.0,251187.5,253687.5,262635.0,274135.0,279000.0,285000.0,290000.0,300050.0,304050.0,301500.0,299500.0,303250.0,303750.0,301250.0,311250.0,324175.0,339175.0,362250.0,372250.0,372500.0,368500.0,363950.0,368000.0,370050.0,361750.0,365750.0,383750.0,392750.0,410500.0,425000.0,412500.0,392500.0,392000.0,387000.0,372500.0,362500.0,347500.0,347500.0,355000.0,368250.0,390250.0,404500.0,409125.0,404125.0,395000.0,218606.03513513514,47.6571934,-117.42351
395075,101,Scranton,msa,PA,95500.0,93617.0,107117.0,115000.0,115000.0,112500.0,106000.0,95750.0,94625.0,92125.0,84075.0,89325.0,99200.0,105700.0,107000.0,111000.0,112625.0,102625.0,101937.0,109787.0,105850.0,105000.0,97500.0,87475.0,93475.0,104750.0,109750.0,105950.0,104950.0,104750.0,107250.0,101925.0,93925.0,93500.0,91450.0,87450.0,85000.0,89000.0,95500.0,100882.5,104882.5,101974.0,94974.0,98500.0,102000.0,92000.0,83937.5,81437.5,82730.0,88480.0,103675.0,112925.0,108000.0,105500.0,105250.0,100250.0,101000.0,98500.0,85500.0,83250.0,91675.0,98215.0,100040.0,108750.0,115500.0,109000.0,100715.0,94215.0,92875.0,88875.0,86000.0,88000.0,89000.0,91525.0,100025.0,109043.5,109544.0,109000.0,106500.0,101450.0,97075.0,94750.0,85125.0,88500.0,100000.0,104000.0,109000.0,113300.0,111300.0,108000.0,105000.0,95500.0,90500.0,89600.0,83227.5,81027.5,92400.0,97250.0,102875.0,113875.0,113250.0,110250.0,102950.0,102450.0,104750.0,93500.0,85950.0,85450.0,94500.0,105000.0,103250.0,107000.0,113550.0,108300.0,109500.0,114000.0,111500.0,109750.0,102250.0,102500.0,105000.0,105850.0,115800.0,120675.0,124225.0,122000.0,122500.0,123500.0,115000.0,111500.0,105100.0,110050.0,113400.0,110575.0,132000.0,137375.0,125000.0,126000.0,124500.0,116250.0,118250.0,119500.0,120649.0,120849.0,122700.0,122500.0,112450.0,127450.0,145000.0,147500.0,143500.0,142000.0,141409.5,134409.5,133000.0,141500.0,146500.0,149750.0,163250.0,167500.0,167500.0,167500.0,169950.0,169832.5,162382.5,160000.0,158625.0,158625.0,166950.0,174450.0,185700.0,193200.0,190000.0,180250.0,176750.0,183125.0,176625.0,168625.0,168625.0,172500.0,173750.0,178750.0,187500.0,194450.0,194450.0,182000.0,116405.89459459459,41.4086874,-75.6621294
